opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
5,14.517329,279.72263,22.45203,335.95157,6,21.202856,392.36697,45.03405,444.0752,78
5,14.517329,279.72263,22.45203,336.16888,6,21.202856,392.36697,45.03405,444.36246,80
6,17.22785,331.2435,26.456657,401.48978,6,21.202856,392.36697,45.03405,444.0401,81
6,17.22785,331.2435,26.456657,401.77164,6,21.202856,392.36697,45.03405,444.3518,82
6,17.22785,331.2435,26.456657,401.1281,6,21.202856,392.36697,45.03405,443.64008,83
6,17.22785,331.2435,26.456657,401.5457,6,21.202856,392.36697,45.03405,444.10193,86
7,19.93837,387.1308,29.295471,467.3818,6,21.202856,392.36697,45.03405,444.2484,88
7,19.93837,387.1308,29.295471,466.63055,6,21.202856,392.36697,45.03405,443.5344,92
7,19.93837,387.1308,29.295471,467.2682,6,21.202856,392.36697,45.03405,444.14044,95
7,19.93837,387.1308,29.295471,467.7223,6,21.202856,392.36697,45.03405,444.57208,97
7,19.93837,387.1308,29.295471,467.47174,6,21.202856,392.36697,45.03405,444.33398,100
6,17.200926,331.24347,22.89454,385.04935,6,21.202856,392.36697,45.03405,444.31223,100
6,17.200926,331.24347,22.89454,384.79767,6,21.202856,392.36697,45.03405,444.0218,100
6,17.200926,331.24347,22.89454,384.96118,6,21.202856,392.36697,45.03405,444.21048,100
6,17.200926,331.24347,22.89454,384.8286,6,21.202856,392.36697,45.03405,444.05753,99
7,19.911446,382.76434,25.733355,450.25537,6,21.202856,392.36697,45.03405,443.81244,100
7,19.911446,382.76434,25.733355,450.18442,6,21.202856,392.36697,45.03405,443.7425,100
7,19.911446,382.76434,25.733355,449.56616,6,21.202856,392.36697,45.03405,443.13312,100
8,22.648888,438.65164,28.572168,516.08484,6,21.202856,392.36697,45.03405,443.97623,100
8,22.648888,438.65164,28.572168,514.88574,6,21.202856,392.36697,45.03405,442.9446,100
8,22.648888,438.65164,28.572168,515.4367,6,21.202856,392.36697,45.03405,443.41867,99
9,25.38633,490.17252,31.410982,581.4182,6,21.202856,392.36697,45.03405,443.7244,100
9,25.38633,490.17252,31.410982,581.89777,6,21.202856,392.36697,45.03405,444.09027,100
9,25.38633,490.17252,31.410982,581.5325,6,21.202856,392.36697,45.03405,443.81158,100
10,28.123772,546.0598,34.249794,646.886,6,21.202856,392.36697,45.03405,443.61575,99
11,30.861214,601.94714,37.088608,713.73096,6,21.202856,392.36697,45.03405,444.3847,100
11,30.861214,601.94714,37.088608,712.70483,6,21.202856,392.36697,45.03405,443.74585,100
11,30.861214,601.94714,37.088608,713.7351,6,21.202856,392.36697,45.03405,444.38733,99
11,30.861214,601.94714,37.088608,712.925,6,21.202856,392.36697,45.03405,443.88287,99
12,33.598656,653.468,39.92742,752.1606,6,21.202856,392.36697,45.03405,443.51035,100
13,36.336098,709.4892,42.766235,818.424,6,21.202856,392.36697,45.03405,443.92117,100
13,36.336098,709.4892,42.766235,817.1436,6,21.202856,392.36697,45.03405,443.2268,100
14,39.07354,765.3765,45.60505,882.70514,6,21.202856,392.36697,45.03405,443.23126,100
15,41.81098,821.26385,48.443863,950.767,6,21.202856,392.36697,45.03405,444.4452,99
15,41.81098,821.26385,48.443863,949.4099,6,21.202856,392.36697,45.03405,443.81076,98
15,41.81098,821.26385,48.443863,950.388,6,21.202856,392.36697,45.03405,444.2681,100
15,41.81098,821.26385,48.443863,950.59674,6,21.202856,392.36697,45.03405,444.36566,100
16,44.548424,877.1512,51.282677,1012.95325,6,21.202856,392.36697,45.03405,442.9331,97
17,47.258945,933.0385,54.12149,1079.6995,6,21.202856,392.36697,45.03405,443.44138,100
18,49.996387,988.92584,56.960304,1146.6794,6,21.202856,392.36697,45.03405,443.98166,99
18,49.996387,988.92584,56.960304,1147.0154,6,21.202856,392.36697,45.03405,444.11176,99
19,52.73383,1044.8131,59.799118,1184.133,6,21.202856,392.36697,45.03405,443.07532,97
20,55.47127,1100.7004,62.63793,1253.4493,6,21.202856,392.36697,45.03405,444.41776,100
21,58.18581,1151.3688,65.48896,1315.0251,6,21.202856,392.36697,45.03405,443.0348,98
21,58.18581,1151.3688,65.48896,1316.1677,6,21.202856,392.36697,45.03405,443.41974,100
22,60.923252,1207.2561,68.327774,1355.5741,6,21.202856,392.36697,45.03405,443.28265,99
22,60.923252,1211.9086,68.327774,1329.7731,6,21.202856,392.36697,45.03405,443.2648,98
20,55.448368,1100.134,62.650146,1201.2856,6,21.202856,392.36697,45.03405,444.23688,99
21,58.15889,1160.6738,65.48896,1240.8138,6,21.202856,392.36697,45.03405,444.10425,98
23,63.606853,1268.082,71.16659,1378.1146,6,21.202856,392.36697,45.03405,446.0894,99
23,63.606853,1268.082,71.16659,1374.5463,6,21.202856,392.36697,45.03405,444.93427,100
23,63.606853,1268.082,71.16659,1367.9575,6,21.202856,392.36697,45.03405,442.8015,98
23,63.606853,1268.082,71.16659,1369.3481,6,21.202856,392.36697,45.03405,443.25165,98
24,66.317375,1323.9694,74.0054,1433.3937,6,21.202856,392.36697,45.03405,442.785,100
23,63.579933,1268.082,71.16659,1370.8484,6,21.202856,392.36697,45.03405,443.70877,99
23,63.579933,1268.082,71.16659,1391.8181,6,21.202856,392.36697,45.03405,450.49603,100
24,66.29447,1318.7504,75.17121,1432.1532,6,21.202856,392.36697,45.03405,442.40793,100
24,66.29447,1318.7504,75.17121,1433.2001,6,21.202856,392.36697,45.03405,442.73126,95
26,71.72017,1425.8107,80.84884,1565.1718,6,21.202856,392.36697,45.03405,443.0181,99
26,71.72017,1425.8107,80.84884,1568.3702,5,17.321238,330.52692,38.61945,353.7712,100
26,71.72017,1425.8107,80.84884,1565.9102,5,17.321238,330.52692,38.61945,353.21622,100
27,74.45761,1477.3315,84.82138,1609.9438,5,17.321238,330.52692,38.61945,354.14563,97
28,77.16813,1533.2189,87.660194,1672.8687,5,17.321238,330.52692,38.61945,353.55377,97
29,79.88331,1589.1062,90.49901,1739.3007,5,17.321238,330.52692,38.61945,353.71994,98
29,79.88331,1589.1062,90.49901,1736.8989,5,17.321238,330.52692,38.61945,353.2315,100
30,82.599,1640.5785,93.347984,1805.4617,5,17.321238,330.52692,38.61945,353.86215,95
31,85.31354,1691.2468,96.19901,1867.6477,5,17.321238,330.52692,38.61945,353.22314,97
33,90.78842,1803.1553,101.87664,1975.5773,5,17.321238,330.52692,38.61945,353.6826,97
33,90.78842,1803.1553,101.87664,1973.657,5,17.321238,330.52692,38.61945,353.33887,97
35,96.20946,1909.7109,107.56648,2104.3743,5,17.321238,330.52692,38.61945,353.28415,97
35,96.20946,1909.7109,107.56648,2108.408,5,17.321238,330.52692,38.61945,353.9614,95
37,101.635155,2021.4856,113.24411,2236.9656,5,17.321238,330.52692,38.61945,353.515,96
40,109.82056,2184.7808,121.76055,2430.7095,5,17.321238,330.52692,38.61945,353.09625,98
39,107.083115,2133.26,117.78801,2395.8225,5,17.321238,330.52692,38.61945,353.82092,99
40,109.79363,2183.9285,120.63904,2456.4646,5,17.321238,330.52692,38.61945,353.10583,99
43,117.95728,2342.8086,129.16565,2634.9814,5,17.321238,330.52692,38.61945,354.1349,99
43,117.95728,2342.8086,129.16565,2632.6848,5,17.321238,330.52692,38.61945,353.82623,98
44,120.694725,2398.6958,132.00446,2670.76,5,17.321238,330.52692,38.61945,353.5877,99
44,120.694725,2398.6958,132.00446,2666.559,5,17.321238,330.52692,38.61945,353.0315,96
44,120.694725,2398.6958,132.00446,2671.8386,5,17.321238,330.52692,38.61945,353.73056,100
46,126.14786,2501.028,137.67831,2773.085,5,17.321238,330.52692,38.61945,353.187,95
48,132.45285,2612.8025,143.35593,2922.9756,5,17.321238,330.52692,38.61945,353.45792,93
48,132.45285,2612.8025,143.35593,2925.8606,5,17.321238,330.52692,38.61945,353.8067,93
51,140.64343,2771.8167,151.88457,3099.6787,5,17.321238,330.52692,38.61945,354.13553,87
52,143.38087,2827.7039,154.72337,3141.0874,5,17.321238,330.52692,38.61945,354.30438,84
53,148.87752,2944.1794,160.38705,3211.6848,5,17.321238,330.52692,38.61945,353.26224,80
54,151.63672,3009.1343,163.22586,3234.6746,4,14.952822,274.77213,32.01259,303.2877,78
55,151.63155,3013.5493,163.22586,3232.9292,4,14.952822,274.77213,32.01259,303.1043,78
55,151.65445,3018.768,162.09009,3253.3896,4,14.952822,274.77213,32.01259,302.5974,82
55,151.65445,3018.768,162.09009,3257.8474,4,14.952822,274.77213,32.01259,303.0118,78
57,157.12933,3135.329,167.77992,3358.5393,4,14.952822,274.77213,32.01259,302.57217,74
57,156.2723,3135.329,167.77992,3342.3284,4,14.952822,274.77213,32.01259,302.6125,74
57,156.2723,3135.3293,168.94574,3375.4448,4,14.952822,274.77213,32.01259,303.27332,75
58,158.98282,3191.2166,171.78455,4066.0605,4,14.952822,274.77213,32.01259,358.34406,73
60,164.40387,3302.991,177.46216,3508.24,4,14.952822,274.77213,32.01259,297.80457,69
63,172.58928,3470.6526,185.98528,3652.218,4,14.952822,274.77213,32.01259,299.97083,70
66,180.77469,3642.9668,194.5017,4221.5615,4,14.952822,274.77213,32.01259,331.35187,66
67,183.48521,3694.4875,197.35068,3898.3362,4,14.952822,274.77213,32.01259,300.86307,67
67,183.48523,3694.4875,197.35066,3901.3948,4,14.952822,274.77213,32.01259,301.099,64
68,186.22267,3750.3748,200.18947,3957.055,4,14.952822,274.77213,32.01259,302.3235,62
69,188.96011,3801.8955,203.03845,4015.6475,4,14.952822,274.77213,32.01259,301.80164,59
68,186.27187,3746.3562,200.19965,3963.7288,4,14.952822,274.77213,32.01259,302.83978,61
70,191.71983,3853.7642,205.88744,4070.019,4,14.952822,274.77213,32.01259,302.8982,60
70,191.71983,3853.7642,205.88744,4149.43,4,14.952822,274.77213,32.01259,308.80795,58
71,194.43036,3909.6514,208.72624,4117.8755,4,14.952822,274.77213,32.01259,301.59418,58
73,199.90524,4026.0784,214.40385,4222.891,4,14.952822,274.77213,32.01259,301.58972,57
72,197.16779,3970.0571,211.56503,4143.8486,4,14.952822,274.77213,32.01259,300.5919,61
67,183.5075,3721.1863,197.34251,3774.2642,4,14.952822,274.77213,32.01259,297.12894,61
68,186.21803,3772.707,200.18132,3905.8662,4,14.952822,274.77213,32.01259,302.33026,61
70,191.69292,3884.4814,205.85893,3965.4434,4,14.952822,274.77213,32.01259,296.9762,56
69,188.97371,3838.4656,201.85057,3909.4385,4,14.952822,274.77213,32.01259,299.5465,56
71,195.25179,3950.24,211.0903,4065.3118,4,14.952822,274.77213,32.01259,300.24948,54
72,197.98923,4010.7798,213.92911,4118.6504,4,14.952822,274.77213,32.01259,301.25995,52
73,200.72667,4066.667,216.76791,4183.07,4,14.952822,274.77213,32.01259,303.05396,50
73,200.72667,4066.667,216.76791,4172.084,4,14.952822,274.77213,32.01259,302.2583,44
74,203.4372,4118.188,219.60672,4225.928,4,14.952822,274.77213,32.01259,301.43182,42
75,206.16173,4174.075,222.44553,4303.291,4,14.952822,274.77213,32.01259,302.2637,40
76,208.89917,4225.596,225.28058,4344.6636,4,14.952822,274.77213,32.01259,302.37372,36
76,208.89917,4225.596,225.28058,4302.918,4,14.952822,274.77213,32.01259,299.46875,32
81,222.52048,4503.6846,240.7017,4518.9556,4,14.952822,274.77213,32.01259,294.05817,26
83,227.96844,4605.874,246.38779,4699.219,4,14.952822,274.77213,32.01259,299.01236,23
83,227.96844,4605.874,246.38779,4714.264,4,14.952822,274.77213,32.01259,299.9696,24
85,233.44333,4717.753,252.12842,5106.406,4,14.952822,274.77213,32.01259,317.88028,22
84,230.70589,4661.8657,249.2896,4769.846,4,14.952822,274.77213,32.01259,300.98505,22
84,230.7328,4661.865,249.2896,4759.6465,4,14.952822,274.77213,32.01259,301.96356,20
85,233.47025,4717.7524,252.1284,4825.502,4,14.952822,274.77213,32.01259,301.98862,19
84,230.7328,4666.2314,249.2896,6615.5693,4,14.952822,274.77213,32.01259,417.4532,18
89,244.36908,4953.6226,263.50998,4773.083,4,14.952822,274.77213,32.01259,286.25482,14
86,236.18369,4772.003,254.99733,4778.2183,4,14.952822,274.77213,32.01259,293.51425,14
85,233.44624,4711.4634,252.16228,4757.2783,4,14.952822,274.77213,32.01259,294.61038,13
84,230.70879,4650.9233,249.32346,5036.885,4,14.952822,274.77213,32.01259,314.48965,13
82,225.23392,4539.149,243.64584,4577.912,4,14.952822,274.77213,32.01259,293.7848,12
80,225.23392,4533.9307,243.65807,4637.641,4,14.952822,274.77213,32.01259,297.6249,13
79,217.07542,4370.6357,235.13496,4511.876,4,14.952822,274.77213,32.01259,300.44424,12
80,219.81287,4431.176,237.97377,4566.531,4,14.952822,274.77213,32.01259,301.44098,12
81,222.52339,4491.716,240.81258,4596.3076,4,14.952822,274.77213,32.01259,300.7932,10
79,217.09769,4379.9414,235.13496,4477.7803,4,14.952822,274.77213,32.01259,301.5929,13
79,217.09769,4379.9414,235.13496,4478.6763,4,14.952822,274.77213,32.01259,301.65344,13
