opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
18,4.187581,71.71182,3.1049852,59.40475,8,3.3422034,47.92249,6.593852,64.14701,10
18,4.187581,71.71182,3.1049852,59.284283,8,3.3422034,47.92249,6.593852,64.01693,10
18,4.187581,71.71182,3.1049852,59.358852,8,3.3422034,47.92249,6.593852,64.09744,10
18,4.187581,71.71182,3.1049852,59.356308,9,3.2349749,49.14806,6.548424,62.530804,10
18,4.187581,71.71182,3.1049852,59.454338,9,3.2349749,49.14806,6.548424,62.634087,11
18,4.187581,71.71182,3.1049852,59.372505,9,3.2349749,49.14806,6.548424,62.547886,11
18,4.187581,71.71182,3.1049852,59.333042,9,3.2349749,49.14806,6.548424,62.5063,12
18,4.187581,71.71182,3.1049852,59.3565,9,3.2349749,49.14806,6.548424,62.53102,11
19,4.205517,72.211815,3.058356,58.99366,9,3.2349749,49.14806,6.548424,62.613388,10
18,4.18103,72.33716,3.0321283,59.340576,9,3.2349749,49.14806,6.548424,62.51424,13
18,4.18103,72.33716,3.0321283,59.42967,9,3.2349749,49.14806,6.548424,62.6081,12
19,4.2055163,72.80424,2.9949892,60.129555,9,3.2349749,49.14806,6.548424,62.52777,12
19,4.2055163,72.80424,2.9949892,60.150345,9,3.2349749,49.14806,6.548424,62.549377,12
20,4.221011,70.81057,2.9561913,60.316906,9,3.2349749,49.14806,6.548424,62.45887,12
20,4.221011,70.81057,2.9561913,60.42146,9,3.2349749,49.14806,6.548424,62.56713,10
20,4.221011,70.81057,2.9561913,60.402477,9,3.2349749,49.14806,6.548424,62.547485,10
20,4.221011,70.81057,2.9561913,60.33546,9,3.2349749,49.14806,6.548424,62.47808,10
21,4.241262,72.31406,2.9262052,61.12277,9,3.2349749,49.14806,6.548424,62.616028,10
21,4.241262,72.31406,2.9262052,61.008514,9,3.2349749,49.14806,6.548424,62.498978,10
21,4.241262,72.31406,2.9262052,61.104805,9,3.2349749,49.14806,6.548424,62.59763,10
21,4.1190724,73.85827,2.9262052,61.04017,9,3.2349749,49.14806,6.548424,62.5314,10
21,4.1190724,73.85827,2.9262052,61.127674,9,3.2349749,49.14806,6.548424,62.62105,10
21,4.1190724,73.85827,2.9262052,61.004436,9,3.2349749,49.14806,6.548424,62.494804,10
21,4.1190724,73.85827,2.9262052,61.168377,9,3.2349749,49.14806,6.548424,62.66274,10
21,4.1190724,73.85827,2.9262052,61.09426,9,3.2349749,49.14806,6.548424,62.586826,10
21,4.1190724,73.85827,2.9262052,61.111027,9,3.2349749,49.14806,6.548424,62.60399,11
21,4.1190724,73.85827,2.9262052,61.146183,9,3.2349749,49.14806,6.548424,62.64,10
20,4.1133375,73.4906,2.9615636,60.934998,9,3.2349749,49.14806,6.548424,62.637653,11
21,4.016526,73.85827,2.9262052,60.444378,9,3.2349749,49.14806,6.548424,62.615818,10
21,4.016526,73.85827,2.9262052,60.38026,9,3.2349749,49.14806,6.548424,62.549404,10
21,4.016526,73.85827,2.9262052,60.32952,9,3.2349749,49.14806,6.548424,62.496826,10
21,4.016526,73.85827,2.9262052,60.42355,9,3.2349749,49.14806,6.548424,62.59424,10
21,4.016526,73.85827,2.9262052,60.40431,9,3.2349749,49.14806,6.548424,62.57432,10
21,4.016526,73.85827,2.9262052,60.402718,9,3.2349749,49.14806,6.548424,62.57265,12
